date,Air_quality_Code, pm25, pm10, no2, so2
11/10/2018,5,57,15,34,5
11/11/2018,5,61,17,31,6
11/12/2018,5,67,22,35,9
11/13/2018,5,68,29,38,8
11/14/2018,5,82,29,33,5
11/15/2018,5,81,20,15,4
11/16/2018,5,60,20,13,5
11/17/2018,5,59,32,40,11
11/18/2018,5,84,27,36,6
11/19/2018,5,61,31,32,6
11/20/2018,5,83,36,31,5
11/21/2018,5,82,26,30,5
11/22/2018,5,67,10,23,4
11/23/2018,5,35,14,16,6
11/24/2018,5,51,17,28,5
11/25/2018,5,65,21,33,8
11/26/2018,5,65,25,39,6
11/27/2018,5,68,29,33,8
11/28/2018,5,59,59,37,6
11/29/2018,5,82,33,24,5
11/30/2018,5,77,22,14,4
12/1/2018,5,52,26,36,8
12/2/2018,5,62,38,27,8
12/3/2018,5,64,33,21,5
12/4/2018,5,56,26,22,5
12/5/2018,5,49,10,15,5
12/6/2018,5,37,14,12,4
12/7/2018,5,38,11,13,3
12/8/2018,5,45,22,27,4
12/9/2018,5,61,27,19,2
12/10/2018,5,66,34,6,1
12/11/2018,5,54,29,5, 
12/12/2018,5,47,14,5, 
12/13/2018,5,35,16,6,1
12/14/2018,5,61,26,3,2
12/15/2018,5,52,52,7,2
12/16/2018,5,84,53,7,2
12/17/2018,5,95,21,20, 
12/18/2018,5,61,32,18,2
12/19/2018,5,66,14,16, 
12/20/2018,5,38,17,23,1
12/21/2018,5,61,13,17, 
12/22/2018,5,61,21,31,1
12/23/2018,5,74,15,27,1
12/24/2018,5,63,28,35,1
12/25/2018,5,94,21,28,2
12/26/2018,5,83,17,9,2
12/27/2018,5,43,15,13, 
12/28/2018,5,44,12,13, 
12/29/2018,5,50,10,20, 
12/30/2018,5,50, , , 
12/31/2018,5, ,37,29,4
1/1/2019,5,70,38,22,3
1/2/2019,5,72,103,16, 
1/3/2019,5,103,48,23,1
1/4/2019,5,65,36,10, 
1/5/2019,5,60,25,7, 
1/6/2019,5,42,32,10,1
1/7/2019,5,55,22,10,1
1/8/2019,5,46,16,11,1
1/9/2019,5,39,23,24,1
1/10/2019,5,57,40,12, 
1/11/2019,5,53,77,12,2
1/12/2019,5,91,95,14,4
1/13/2019,5,117,116,10, 
1/14/2019,5,109,54,25,3
1/15/2019,5,69,49,10,1
1/16/2019,5,56,25,8, 
1/17/2019,5,37,24,18,2
1/18/2019,5,48,23,19,6
1/19/2019,5,66,39,40,7
1/20/2019,5,72,80,38,3
1/21/2019,5,102,81,25,5
1/22/2019,5,101,65,30,5
1/23/2019,5,96,67,16,3
1/24/2019,5,89,65,29,1
1/25/2019,5,94,61,17,3
1/26/2019,5,88,132,23,2
1/27/2019,5,136,40,22,1
1/28/2019,5,68,26,22,1
1/29/2019,5,58,33,20,2
1/30/2019,5,61,55,22, 
1/31/2019,5,68,53,23, 
2/1/2019,5,73,30,18,1
2/2/2019,5,54,33,37,6
2/3/2019,5,65,38,23,2
2/4/2019,5,53,38,18,6
2/5/2019,5,50,41,20,5
2/6/2019,5,66,77,23,1
2/7/2019,5,118,52,13,1
2/8/2019,5,85,14,2, 
2/9/2019,5,26,9,7, 
2/10/2019,5,23,19,17,1
2/11/2019,5,57,29,30,1
2/12/2019,5,69,33,34,3
2/13/2019,5,64,43,16,1
2/14/2019,5,75,85,5, 
2/15/2019,5,93,8, , 
2/16/2019,5,19,18,24,1
2/17/2019,5,112,19,19,1
2/18/2019,5,51,20,12, 
2/19/2019,5,51,25,28,1
2/20/2019,5,62,25,29,1
2/21/2019,5,64,24,24,1
2/22/2019,5,70,18,14,1
2/23/2019,5,58,39,32,2
2/24/2019,5,88,42,28,4
2/25/2019,5,80,63,10,1
2/26/2019,5,90,29,5, 
2/27/2019,5,55,24,6, 
2/28/2019,5,44,14,5, 
3/1/2019,5,39,14,9, 
3/2/2019,5,42,24,28,2
3/3/2019,5,63,23,21, 
3/4/2019,5,57,21,25,1
3/5/2019,5,64,20,21,4
3/6/2019,5,59,68,9, 
3/7/2019,5,46,15,13,4
3/8/2019,5,48,20,20,5
3/9/2019,5,63,19,20,6
3/10/2019,5,58,15,14, 
3/11/2019,5,48,28,31,3
3/12/2019,5,75,42,21,3
3/13/2019,5,78,47,6, 
3/14/2019,5,64,26,12, 
3/15/2019,5,58,28,6, 
3/16/2019,5,52,38,7,89
3/17/2019,5,80,25,22,49
3/18/2019,5,64,35,27,7
3/19/2019,5,69,38,25,5
3/20/2019,5,87,35,23,4
3/21/2019,5,87,28,9,1
3/22/2019,5,72,36,17,3
3/23/2019,5,98,39,25,3
3/24/2019,5,87,17,20,1
3/25/2019,5,47,21,10, 
3/26/2019,5,50,23,13, 
3/27/2019,5,60,29,14,1
3/28/2019,5,64,23,18, 
3/29/2019,5,60,73,4,1
